5,0.0150514470127
8,0.0139217911777
89,0.0133470190557
122,0.0103915726803
16,0.00938006653831
67,0.00888784263081
124,0.0088413832214
25,0.00864038994752
86,0.00818160212717
7,0.00781797177678
166,0.00779860360616
4599,0.00728239229427
23,0.00722924778801
303,0.00714449710034
119,0.0071193859033
862,0.0071006565517
53,0.00709521861286
1377,0.00706301865938
2281,0.0070343271924
3239,0.00701804960385
237,0.00699088138978
1103,0.00697658800863
346,0.00691122961294
314,0.00687629733946
319,0.00687223397596
698,0.00685709661311
388,0.00684372491439
972,0.00683374521465
33,0.00681136250022
28,0.00678972640384
4693,0.00676863553531
2234,0.00672283166629
4483,0.00670975593611
83,0.00667970341846
1026,0.0066789390231
653,0.00665003660054
1013,0.00663539269993
1542,0.00663368451154
11,0.00657163151381
1028,0.0065037978643
220,0.00634694899447
184,0.00631815843716
32,0.00563436556496
19,0.00508329710348
52,0.004994555454
302,0.00483909703822
1,0.00464296980113
435,0.00435120999933
125,0.00427050381633
261,0.00414506299468
90,0.0041409964724
327,0.00409404105239
95,0.00401581325193
148,0.00397170339717
147,0.00396527530767
185,0.00379832118157
159,0.00375287041141
103,0.00371036859471
18,0.00362626848616
123,0.00356218081519
231,0.0035222595706
428,0.00351325386066
299,0.00349665348467
84,0.00345946856449
15,0.00344620546175
37,0.00344133387075
22,0.00341613595095
652,0.0033920009715
178,0.00337056082057
1102,0.00332307871675
175,0.00332008870173
34,0.00331520447963
81,0.00328634924695
229,0.00328112371133
239,0.00324316896071
238,0.00319966949167
174,0.00319814583912
1068,0.00317577057326
1025,0.00317567891123
536,0.00316617052766
121,0.00315705413705
1305,0.00313695378135
304,0.00310224680406
860,0.00308522985063
283,0.00307444521069
1099,0.00302384238861
152,0.0030148765607
93,0.00300863343684
940,0.00297841438699
1652,0.00295274277967
855,0.00294912829812
1824,0.00294419153281
2887,0.00294203425597
8306,0.00293529560747
92,0.00291161971889
3833,0.00289539010707
539,0.00288904607242
182,0.00286989090687
1017,0.00286389138475
70,0.00285645097834
682,0.00285615389486
180,0.0028516345403
947,0.00285131244025
12,0.00284377994835
2299,0.00284165510915
1094,0.00283146301322
3279,0.00282429002234
323,0.00282001591947
926,0.00281801890907
6921,0.00281691432734
48,0.00281002761463
177,0.00279590498122
4297,0.00277168506182
719,0.00275949805906
5469,0.00274900372078
120,0.00274800284603
87,0.00274659841124
146,0.00274321108265
2002,0.00274285987966
207,0.00274247234612
720,0.00274065307221
1084,0.00274007372859
